1839,608
2212,326
1679,203
185,564
892,477
2690,68
1665,144
367,307
2381,944
1525,710
1423,54
2192,509
212,247
2089,981
2071,479
2696,853
147,55
2199,185
1144,310
2082,402
2408,123
2222,694
1700,192
1021,579
2592,178
1387,39
1935,733
1337,732
812,916
284,55
2335,975
1576,159
137,309
958,978
684,696
2199,147
2377,97
2532,488
2935,328
1588,840
1309,549
457,290
1412,749
983,744
1692,228
2242,187
257,449
563,720
426,991
742,479
1567,15
427,972
460,995
2655,886
590,422
359,389
1568,143
265,82
2762,972
950,78
1151,554
1176,756
1090,419
172,90
1805,721
499,426
1685,942
1731,704
733,518
1253,780
2197,228
2923,719
582,953
1280,586
2029,796
43,833
1602,547
2794,119
2365,823
199,379
2324,558
2369,993
1050,713
1074,67
1391,566
2624,949
64,112
2499,457
1811,946
1186,311
242,459
178,366
473,162
979,200
2821,3
601,959
2739,370
1788,45
627,780
1844,162
1543,422
926,511
2947,269
515,7
1459,596
2627,301
563,731
2605,479
759,460
1809,194
1272,754
1581,840
2528,362
40,221
1378,3
1934,176
1449,498
2209,628
1627,478
2136,61
1289,563
1311,887
630,770
2090,594
289,453
967,803
57,287
1655,652
1301,290
1657,500
2469,611
2388,225
440,928
662,889
1803,433
677,439
2922,908
1929,435
22,586
2645,939
2227,248
2792,389
13,736
2700,815
2799,541
1082,237
2159,286
1000,593
2401,177
2041,241
1486,353
2439,578
1801,786
847,43
2031,25
1217,12
568,777
2602,669
566,744
792,75
281,144
1665,109
852,137
2120,989
1984,291
46,185
1306,290
2665,993
940,282
2083,260
1621,714
2826,75
1893,285
767,807
2994,67
1325,190
1736,750
2376,512
1008,144
2232,496
1160,322
256,46
1827,607
863,561
2980,888
1291,33
516,168
469,795
2166,527
1420,558
1323,261
2817,315
2952,788
805,353
1800,671
219,358
1382,329
1421,738
75,94
1126,252
1744,951
561,912
2649,169
2357,441
2070,252
1086,232
415,265
208,598
2348,237
1282,526
1758,571
1045,699
318,813
2768,209
1159,714
2585,856
1146,771
578,427
1270,752
982,823
2298,984
2711,63
1561,485
1677,76
561,686
1172,65
2856,702
1411,780
1251,641
444,137
132,287
2573,745
79,481
2954,543
1481,305
813,267
1710,734
2148,928
1318,412
2316,416
2418,602
647,823
353,933
2544,372
2002,74
1151,292
2421,753
141,513
2186,109
853,472
2829,392
517,720
333,427
216,934
744,802
2370,726
1389,238
2791,996
725,373
2304,600
1454,212
195,463
750,68
2598,894
2544,482
615,554
2862,328
115,555
124,490
1329,423
172,339
1922,506
2772,694
2264,571
1528,912
2608,26
2181,426
37,398
2795,36
2035,75
1181,613
796,320
457,431
418,919
142,920
1346,253
2791,147
265,905
2179,372
1166,1
1822,523
2163,264
1744,160
2258,245
328,125
408,884
1261,977
1320,807
152,424
2879,296
617,48
1879,669
2164,494
2602,638
1704,247
1997,314
996,699
470,885
1454,587
2420,183
1985,403
906,902
403,515
1455,459
209,815
1893,930
2127,246
1643,579
1343,808
2137,693
2020,753
280,618
93,346
1948,742
2369,111
2304,625
1875,330
1980,676
555,582
1084,280
1078,784
1160,146
436,688
1908,466
2492,662
2851,811
774,902
2469,357
540,702
2922,110
1478,671
2625,831
1569,262
906,106
2523,439
861,522
429,631
445,715
1685,816
1876,832
1991,474
11,747
1304,84
270,830
2735,657
619,17
1593,471
1997,389
2175,996
1769,397
341,705
356,324
457,904
391,713
934,506
224,391
1941,297
2966,849
2415,668
609,875
2025,385
1955,451
1821,44
1799,942
2145,302
2453,879
1790,521
390,891
342,863
1034,536
1363,771
332,676
2776,503
1727,641
2023,604
1952,230
2199,968
1055,273
182,978
2458,656
1867,985
2984,591
2329,194
8,971
1881,441
1595,405
1935,390
1204,986
302,720
2131,848
2843,520
2272,939
2371,332
666,838
2730,500
2292,869
2345,577
1368,70
355,161
2036,224
2724,296
334,267
1903,720
1436,631
2298,745
548,833
2312,219
1021,88
1731,232
2129,918
2995,855
991,786
2904,611
2473,730
2936,418
239,429
2797,737
797,598
1830,797
2632,333
1008,980
1417,240
601,282
2907,751
2033,967
607,205
1998,406
1081,242
2682,585
462,629
1571,152
2053,695
1319,608
2951,955
1513,80
1164,225
332,94
2907,178
2219,704
702,805
2195,847
1448,296
2286,70
2020,491
1509,808
2171,582
1969,791
2913,914
134,97
2469,309
2364,549
211,7
1899,628
1048,474
2538,50
2890,486
2804,499
2457,666
16,882
925,783
2972,173
549,606
1606,364
1465,994
982,345
325,304
1394,625
1483,931
2415,320
2596,716
370,179
2418,510
1857,879
1717,775
2936,431
1288,323
2051,562
2815,659
1709,219
2528,858
2555,434
1651,128
2904,200
1879,416
1974,943
1986,604
2526,8
1940,352
2876,351
1665,108
1762,888
1313,243
2303,845
2854,232
2507,55
425,928
1034,129
1425,122
586,549
2,491
691,966
574,663
1315,380
2378,922
2258,534
1840,396
1529,962
2084,962
474,256
1269,705
2715,261
370,86
93,587
390,833
1164,893
377,48
1170,887
1957,392
668,916
2114,614
1000,746
942,187
2617,225
2741,149
1394,793
560,331
2939,672
2189,761
410,626
355,625
265,947
880,35
1967,592
690,427
1966,548
1310,832
2537,854
1512,429
640,527
2799,713
105,866
2948,913
2197,637
71,85
1100,923
2222,735
2125,659
1860,871
1806,964
217,364
2493,455
2043,822
1785,262
1673,807
1648,91
1536,223
981,25
628,879
829,39
1116,645
1303,411
691,710
1766,403
951,282
2036,94
367,368
2828,745
2629,794
884,774
1502,500
2558,31
1682,486
1265,656
789,993
2176,627
777,950
999,540
2493,818
758,52
1285,814
1484,884
2055,202
928,239
1864,369
86,882
2290,584
1189,560
1019,593
2057,629
874,700
1578,932
1120,316
1785,868
912,727
2409,597
804,71
2609,936
798,343
2197,757
296,775
1572,582
1361,320
1338,865
2037,715
2082,323
1791,571
447,751
2741,3
2303,149
120,266
1357,912
1143,635
2297,608
79,921
1782,342
1521,840
2721,670
1856,855
1593,718
1389,33
1078,373
1017,738
1826,791
1022,759
1215,589
2507,990
1644,9
90,749
2407,887
2047,990
2624,935
455,968
2648,454
586,41
2997,932
927,455
2387,273
1403,22
1560,233
862,91
652,583
1522,127
2730,637
1320,880
1264,889
249,25
431,19
1278,34
1031,762
2508,258
1699,263
2063,768
1324,386
2882,282
2244,232
1000,836
1858,686
875,314
397,463
479,569
1030,721
1937,399
1943,974
1169,27
841,551
1801,703
1503,274
17,234
2765,356
1409,690
900,617
1394,382
2893,376
2369,962
2887,964
1409,683
2711,429
2284,979
2883,222
2846,607
2483,215
326,923
2756,762
2145,423
690,394
268,466
2074,64
1358,669
1945,16
1017,347
1044,248
2379,964
813,192
2461,921
1847,828
2591,353
2023,911
93,522
383,322
803,572
1751,850
1616,15
258,408
122,252
2707,633
1038,625
818,118
2049,86
582,662
1873,69
1936,447
1961,103
1994,59
301,280
2011,183
2234,52
2873,471
2977,212
89,789
496,441
1525,721
316,401
1995,834
2432,606
469,851
1251,604
154,472
464,747
881,376
1727,514
542,236
108,357
1226,77
1329,813
1971,100
1197,142
1509,491
1024,206
123,817
2650,424
1599,619
1959,56
1073,366
1152,530
2415,680
866,315
162,926
315,681
2168,448
206,718
1667,393
2509,952
2758,691
886,844
1367,935
2395,368
2934,546
1866,1000
1856,827
1765,623
24,120
599,440
1747,393
1013,893
2030,564
1972,876
1727,999
428,26
492,509
1440,223
379,847
2369,817
1383,700
1367,325
140,851
731,272
1032,749
2852,611
766,471
1500,989
2056,949
462,114
1224,667
686,10
1475,109
284,700
2163,878
1527,449
367,717
2627,253
793,107
198,791
420,993
2420,826
1919,543
765,45
2827,831
1864,485
1229,240
591,746
2464,902
142,94
770,943
2608,386
2505,609
969,299
10,486
2738,673
518,777
2492,128
2874,347
684,784
713,110
1311,775
1456,227
2226,399
1413,86
2449,34
1117,655
882,808
881,772
893,491
2700,273
138,194
2324,466
463,330
1794,183
829,163
1711,678
1838,182
2774,855
357,596
8,224
1697,506
2039,185
759,505
2427,594
2188,658
1851,360
2460,886
913,822
2146,667
612,248
2876,866
418,547
1929,909
2306,905
2914,391
2244,560
123,964
582,714
2221,231
2771,855
1313,442
2298,798
770,808
2249,611
808,175
2091,834
85,761
381,146
1781,113
1089,788
2023,242
1149,899
1802,707
2355,413
630,255
2022,671
2233,394
2606,808
850,629
2800,564
829,170
2637,128
1267,323
2244,309
1630,293
1327,53
718,706
1631,931
2907,876
1429,183
1543,821
958,343
1927,891
2810,641
798,265
2010,524
1262,449
2891,879
1884,910
619,737
2022,917
2439,487
1852,75
38,245
1257,297
2270,684
2668,853
753,577
535,147
1331,381
2923,216
2467,185
2822,127
492,194
2682,516
991,554
579,381
470,999
2581,385
735,133
1680,960
2235,542
705,355
1802,842
294,933
2933,250
405,574
928,69
2489,664
90,374
1243,330
1754,389
2865,890
1288,633
797,951
2093,135
2373,157
2519,324
1154,218
253,574
1751,85
2612,305
1592,726
1444,926
2372,528
2698,118
2641,603
1050,92
1155,575
2384,528
2200,571
795,215
1771,898
2064,968
2891,783
2366,866
71,143
827,953
1904,565
643,479
1051,228
2599,415
2665,77
858,628
1389,464
2227,960
2258,135
1207,137
719,709
863,454
359,638
738,176
1025,64
1719,83
945,911
2001,900
2369,855
1174,564
575,298
758,122
2836,393
2565,918
1991,23
165,474
444,633
1939,475
2348,522
1707,301
1609,715
2963,782
2350,88
842,328
1058,181
1811,770
2399,807
82,664
1403,543
2817,166
922,153
1719,52
942,267
2950,923
1860,49
2815,182
2516,37
2852,372
605,603
106,1
2922,619
2153,924
2957,624
1546,764
1439,381
1884,195
41,615
2010,852
1002,118
1285,849
1389,837
961,205
1117,800
2534,153
185,333
1606,610
686,492
2198,719
957,472
330,424
883,343
338,258
814,862
1091,527
2155,526
1331,650
1817,987
557,816
2897,682
421,114
837,978
1400,903
2922,708
187,670
1451,141
2711,866
2723,50
2974,342
1495,370
2877,367
2102,319
981,905
1893,782
863,153
323,823
2236,754
2318,854
1606,532
2065,263
839,158
1435,577
2420,468
1044,313
2509,876
2902,831
756,418
526,29
2559,387
517,44
947,998
1592,345
807,942
672,605
379,309
439,866
1124,507
568,473
1741,652
265,200
170,23
2848,840
212,218
1975,141
684,891
245,935
1662,562
867,942
444,698
1488,362
275,62
2553,616
734,376
2448,344
2334,92
1199,555
1955,820
913,283
2921,285
1134,898
2321,590
2129,180
2131,712
2800,841
2237,433
1952,474
1843,547
2050,805
347,657
237,876
1259,818
2833,207
2017,678
2989,562
1751,93
2918,905
650,335
1253,807
645,862
2140,894
1471,991
980,625
2181,256
750,310
29,923
2796,391
504,585
1819,463
1563,954
880,305
939,280
444,116
1418,947
69,468
2626,935
674,810
1549,681
218,523
2551,817
474,862
280,490
338,718
882,596
1674,703
2499,771
1078,958
2871,456
1043,441
1878,157
1965,286
2805,590
1502,336
324,515
461,35
1372,978
2417,153
738,217
1465,829
1484,41
2753,964
422,558
2131,211
641,299
1335,28
314,834
1984,578
2699,937
53,108
2648,440
2529,895
847,903
1016,635
2397,277
742,335
633,379
1589,745
16,950
1058,30
556,323
645,751
169,806
1708,692
374,795
2539,395
732,965
2169,737
575,52
1250,449
797,881
1053,58
1511,446
1169,738
1892,944
2545,977
476,566
344,152
992,964
1891,240
1212,96
2522,335
1213,405
339,230
1253,189
83,822
544,50
377,40
1626,605
225,667
383,824
1066,728
1110,783
1669,218
35,136
1786,986
1663,595
1505,302
1135,949
2217,369
1366,511
1568,934
2968,635
2120,990
2308,70
2650,289
2532,393
2130,481
1372,258
223,562
93,15
1277,717
1413,258
321,700
1101,992
1080,512
95,12
2452,677
1185,721
445,688
650,268
1680,375
336,759
1470,710
60,482
2955,146
2579,21
344,294
2481,416
872,419
2124,163
317,557
2898,513
324,696
352,351
627,129
1113,675
2557,633
1239,648
2808,12
2401,445
1764,816
2424,109
1527,625
1264,489
521,961
1344,449
2114,125
333,35
1555,266
1201,930
2248,622
2684,511
23,780
60,965
637,351
2047,86
286,207
698,515
182,706
1740,129
1081,633
1964,719
1660,995
891,124
1670,640
1184,117
1510,155
2359,380
1706,843
1053,972
2105,739
762,361
1718,220
1387,613
2793,644
802,500
2875,936
2133,345
943,821
1424,537
1680,860
1600,285
2994,68
1710,774
2969,858
2219,873
672,619
2142,586
2703,634
671,828
2908,212
1807,998
2612,616
1911,626
6,61
833,463
381,876
2870,230
1648,941
1533,745
1848,261
469,415
2117,388
327,165
1205,821
1659,734
2242,214
246,275
1055,559
477,910
1639,712
2504,560
2674,363
1550,331
2100,193
640,865
2684,913
845,451
2838,210
266,526
725,601
2187,15
1409,734
1883,351
2672,49
1204,106
1445,962
2499,194
1898,662
2843,320
1858,605
2324,114
2120,577
368,152
2678,785
1746,273
1163,603
2099,322
2107,312
1882,382
28,160
63,410
2475,415
1245,367
2025,480
1506,962
1406,381
964,464
520,865
1361,947
584,948
1739,898
1545,358
518,884
294,887
1175,461
94,346
2211,609
2711,282
978,613
1684,429
486,877
796,653
660,224
513,805
1501,815
1841,521
2865,413
2461,662
1841,409
2460,376
1287,718
2827,810
556,307
931,104
750,822
391,961
772,276
2120,417
952,540
2711,930
2240,841
1790,802
1168,838
779,263
1663,459
2538,71
748,278
2438,413
1190,781
1364,605
1365,256
2445,673
216,548
2365,612
2380,17
740,651
301,421
1937,908
308,369
294,110
837,297
2380,912
2804,641
44,957
2172,51
2150,189
644,917
498,8
2214,456
801,635
1020,971
2566,140
2849,301
1855,50
2418,938
18,446
1407,301
1694,582
2282,435
711,544
2771,472
1989,292
1965,811
2490,330
2825,484
798,938
749,79
121,850
840,816
2116,418
1724,213
2820,891
2081,283
2260,238
882,841
2478,362
2390,121
1717,597
438,381
498,339
1878,94
778,876
2113,87
1408,552
637,72
1532,182
1432,934
2575,482
1526,552
2066,708
744,973
114,301
1731,177
2546,109
1754,663
598,80
2384,823
1295,831
654,680
2087,706
757,377
691,275
185,986
2968,102
1555,512
2851,916
1377,109
457,607
1579,45
2048,568
2797,28
2400,364
2532,310
2306,573
295,463
1531,477
396,400
1188,533
2323,379
2802,411
2427,846
1741,426
2567,107
767,291
653,104
2691,946
2811,402
2903,899
526,853
871,667
536,630
191,75
2157,153
397,607
19,286
2905,629
2099,574
2282,25
2712,620
2311,398
2715,863
2582,118
1728,196
2948,482
2225,192
218,117
2605,282
2608,274
2437,991
113,655
723,856
1250,297
1887,710
2000,22
1903,669
389,514
2986,262
2655,321
665,478
413,596
2114,20
527,286
1227,200
1025,966
1952,511
2259,623
1625,131
2072,58
1074,543
2689,765
2360,832
1806,357
2885,319
2056,303
321,620
2414,77
237,388
201,124
828,722
2590,761
217,572
304,188
1639,588
688,420
49,647
58,154
567,219
1853,322
1417,641
2390,220
2083,66
601,73
1294,573
918,953
590,150
2220,641
2581,867
1141,881
131,536
829,76
2456,690
1407,857
584,344
2854,94
2186,206
2814,212
1221,635
1117,237
464,483
2865,682
1468,431
2582,473
2391,319
1196,52
1392,721
2915,309
802,427
60,813
528,549
1926,940
1459,74
274,18
2003,189
2627,452
95,41
2349,114
594,776
729,454
589,917
970,295
1795,29
1903,555
1676,47
429,963
1282,269
2833,880
1050,674
1959,755
735,291
97,90
1305,651
2007,383
2340,975
512,602
969,192
2027,143
1942,102
2660,458
1602,745
2646,95
2321,675
2169,894
1704,2
2833,251
2198,178
2811,508
2960,750
972,539
1775,166
1703,531
167,725
1819,632
2367,114
271,79
1784,6
2715,972
2307,861
2644,187
2964,757
2195,430
1181,20
2940,181
112,566
102,803
837,315
1475,733
1132,239
93,589
1296,35
275,837
2265,818
1119,344
2659,814
2982,66
1176,96
515,719
927,550
384,265
2167,134
954,899
76,665
655,266
852,835
2951,284
487,719
2429,664
1625,239
1176,301
2142,529
2922,543
2624,206
340,340
2520,924
380,388
1255,579
388,7
1935,668
2752,544
2627,756
2132,791
2719,1
1103,189
1317,684
136,504
430,844
2492,942
1466,908
889,671
1884,354
675,203
2180,776
448,434
1602,359
105,938
2244,943
1191,595
412,668
1448,647
369,939
2869,237
2041,882
1729,244
1536,837
1856,372
1831,628
713,833
92,746
1530,497
873,152
1510,541
1700,120
2966,92
203,878
1353,898
25,328
401,679
2777,223
1372,844
1910,373
1403,841
2261,230
2499,490
2256,132
1637,360
2520,722
1268,675
1230,722
331,213
1582,714
1720,578
864,560
1745,68
172,799
1714,274
1634,490
376,456
819,333
2764,506
567,595
2943,899
860,481
647,522
719,361
2195,235
1963,732
1585,524
155,287
233,662
2869,806
1550,355
1902,470
1593,703
2940,515
817,958
2963,810
2531,5
1343,217
2177,957
235,723
674,186
988,239
2487,107
390,128
21,714
649,528
1100,714
62,253
1763,968
2116,949
1229,817
2009,566
2812,787
1407,486
2720,25
2886,289
1372,382
735,969
2110,251
2884,168
1625,723
2210,49
2201,963
832,4
1426,735
959,832
2189,752
261,818
831,97
1063,820
2952,697
2507,25
1381,435
1103,301
163,472
1786,914
2809,271
2189,469
1720,19
2566,950
2570,994
905,870
60,341
2786,307
2353,195
1915,631
268,433
318,127
1977,924
1689,951
2361,135
388,675
505,912
1287,952
934,428
1988,800
1334,795
590,372
2366,942
1901,613
2668,669
439,691
1280,565
1301,966
2372,838
71,267
637,379
2437,862
2252,115
2219,390
366,604
2199,782
516,975
459,983
1040,782
689,235
1709,914
1648,252
2913,594
706,163
1010,381
2951,565
1761,729
1218,543
2152,316
1245,83
1420,599
323,555
31,970
1042,369
2629,594
2628,465
2120,575
2832,334
682,307
938,313
2606,365
1571,89
1124,963
1870,388
391,382
2113,499
1405,7
844,43
2770,552
2881,320
1641,717
1528,764
1577,416
1565,765
2799,348
2160,973
2734,394
1993,123
864,615
2830,151
2639,943
171,346
1180,490
117,603
715,364
2595,790
2033,555
1105,152
179,873
2554,389
701,129
865,762
2868,743
1132,895
2993,136
2214,796
1418,489
1064,724
1958,235
2035,943
2900,915
1172,841
1777,912
812,344
684,502
1995,267
640,671
1689,725
1557,89
2633,705
803,43
1970,976
2477,457
1834,533
2558,39
625,194
66,777
1184,988
1387,401
1941,792
863,514
1116,857
402,601
1187,698
702,468
1818,309
1387,378
621,734
1364,82
2911,18
2040,216
1765,33
89,890
2092,258
1829,601
2936,750
943,338
938,620
2210,28
1284,396
2249,604
2348,879
557,396
1780,275
2179,530
850,917
329,652
1569,839
982,426
2658,681
971,644
2088,603
1586,194
2927,880
2681,866
1200,455
1835,892
364,811
523,962
306,491
2590,203
2775,755
1212,510
377,369
2914,460
1808,348
1824,734
737,405
346,470
1097,586
2573,745
2810,544
880,273
1405,222
2924,297
2772,777
1081,810
1298,977
2390,139
1658,410
332,37
1297,262
984,260
449,968
1804,225
307,388
289,364
1207,314
2939,407
2691,826
305,566
1390,737
2591,243
64,921
2194,990
1488,359
1623,617
1529,949
2800,969
2450,448
2348,496
233,324
2162,784
2267,299
1682,978
2882,212
312,908
243,584
1374,633
307,464
2004,83
2854,611
2583,748
1484,364
147,313
697,311
2566,615
599,348
1675,168
361,180
1472,710
2622,960
333,976
817,834
2312,338
1337,979
1689,78
2522,43
2439,121
975,695
2638,97
145,572
2590,554
1905,753
2121,992
1966,11
2760,510
436,635
2786,909
2585,234
2163,984
845,308
2205,596
2717,250
669,669
1700,689
1268,772
2703,809
1568,357
419,344
423,580
2174,452
664,567
1462,975
638,167
1018,452
777,560
675,177
1234,200
2454,173
1075,172
593,296
1665,614
1447,274
752,467
1242,235
1153,696
1804,714
770,93
210,186
1434,506
822,182
319,326
2183,556
1974,870
2895,887
551,722
481,55
1722,843
1292,972
993,681
2001,896
380,1
717,882
2243,148
2243,142
1980,938
2953,113
1985,77
533,59
141,547
1357,669
2211,643
1392,42
2714,920
2211,466
2801,755
2380,402
747,434
317,7
1159,223
2605,808
1888,60
2985,332
955,274
514,696
2122,105
947,987
508,618
2474,749
438,672
88,777
2043,229
2447,860
1163,648
2367,918
843,963
532,981
2352,67
1360,224
1257,114
1825,777
2113,406
1430,116
70,924
795,852
2793,711
62,301
2322,258
1942,12
1311,774
2888,634
968,68
1069,127
219,564
2939,52
1511,830
2533,537
2231,534
954,629
2813,869
576,635
1608,850
738,353
2539,423
1069,684
2107,888
179,792
189,22
1098,260
1154,818
909,146
65,693
2004,835
1127,995
1426,801
1781,689
243,62
2317,116
248,906
1290,24
305,610
348,458
2165,139
301,77
1449,903
1283,328
2931,526
2050,353
641,237
2469,523
923,596
1313,299
1218,801
1903,937
699,651
1339,169
2412,633
1005,192
754,928
804,60
245,443
466,973
1929,813
848,832
2977,282
222,74
1041,683
183,856
872,305
1015,93
240,384
578,702
1308,205
2531,167
2150,83
2245,256
1202,638
2738,754
1834,890
1877,324
294,422
1958,186
2167,562
522,820
1921,488
547,853
2579,479
1763,754
1356,753
2289,2
2844,263
2606,405
4,275
399,709
2443,810
2263,289
2654,572
1447,545
2922,612
1605,531
2641,355
1335,804
1231,729
1498,954
1992,99
1460,726
2137,408
521,959
975,565
2262,489
2519,873
304,605
323,442
752,490
590,590
1429,529
2461,94
2766,758
1689,645
1179,610
1133,982
422,37
1632,475
2140,977
1592,346
898,267
1716,226
2637,698
739,235
1530,489
2590,115
2199,849
2487,245
2412,943
501,644
537,86
429,102
2094,741
334,244
929,929
233,133
2047,261
2036,937
2090,213
1577,555
2795,803
1535,960
1013,304
949,101
30,436
2974,405
258,505
1438,103
1317,98
519,134
653,905
2128,506
618,589
1763,11
2283,786
1058,910
703,811
1565,737
892,738
330,936
2415,472
2385,578
432,169
1339,181
393,990
2871,37
1412,670
1072,348
2254,30
398,508
2684,165
1360,360
968,533
1195,736
2576,323
418,251
683,944
2034,543
2089,424
2328,100
1662,255
2689,454
1146,771
2917,657
848,525
129,143
1833,681
1272,949
2789,573
110,764
2901,183
1993,307
2927,830
580,481
2615,898
449,144
631,528
938,237
1147,614
667,556
915,885
296,641
1246,124
1191,857
1567,736
42,767
1839,241
131,482
1015,816
2580,939
2551,821
2562,109
2400,365
2605,565
387,465
343,937
1212,586
2166,917
1726,312
1224,168
1612,529
1890,629
1097,214
2445,950
525,193
1469,962
2573,955
1583,471
2798,659
439,603
2669,17
211,252
2918,720
1056,368
7,665
2127,710
1584,340
2763,187
993,178
1993,689
2295,542
2229,826
1253,554
2269,594
236,493
2108,794
2023,418
677,985
1117,732
1282,989
1611,181
1992,271
1205,390
184,221
2809,761
2837,929
2985,458
1661,166
1363,572
2791,818
2446,703
1439,303
2083,543
2648,276
2438,665
1527,545
1767,750
2991,775
1898,874
1703,78
2375,78
2036,592
2846,1
1836,474
2139,141
2169,419
1289,598
1733,813
2071,53
1096,409
1636,195
2508,383
2824,593
297,891
2744,716
1074,402
2013,294
2922,508
1978,783
548,452
2905,67
367,730
2977,957
2394,809
533,97
2913,620
396,822
1460,372
1840,218
1872,245
2197,568
437,607
2936,165
2300,511
1138,353
114,741
600,520
1653,553
1128,784
2337,639
962,316
256,121
424,143
812,763
2852,957
2034,426
2877,419
829,150
845,263
620,791
2865,938
609,803
966,705
1455,909
1893,987
1831,114
66,933
1015,332
1711,689
680,713
1256,733
1234,942
235,856
2334,509
2206,479
1792,111
1980,6
143,114
2445,242
2242,610
897,459
2944,6
153,294
652,978
2779,736
2547,322
1344,888
964,910
1483,827
2220,600
1024,971
1906,458
1102,73
741,685
1874,647
2840,165
618,546
2943,208
987,445
746,853
992,905
1883,145
295,104
2532,348
1921,57
1658,298
1174,565
952,758
1963,736
1162,137
2002,643
191,736
2171,759
81,604
2348,516
1909,50
1730,503
2881,466
747,930
1959,21
1938,365
2133,8
302,74
1853,934
2320,950
2200,569
1791,923
2482,152
281,915
2202,13
360,375
2121,797
1854,958
1332,450
2871,105
1447,718
466,291
896,29
27,69
381,981
952,71
500,690
206,275
717,26
2967,588
621,567
1578,508
2962,219
928,626
1774,589
1734,186
922,481
2292,31
296,974
1897,44
2101,817
504,72
345,616
1483,975
372,440
2706,581
479,735
2608,613
84,6
491,408
836,142
174,866
2435,636
588,46
97,279
1075,961
535,61
1115,588
4,533
2122,843
1780,232
365,810
1180,129
1604,159
2580,843
555,499
993,578
833,163
1158,945
1351,667
134,523
2814,81
17,949
1597,903
2409,80
2478,450
2655,836
1612,704
1727,384
716,878
421,615
572,7
914,836
2236,977
727,550
2240,266
1669,86
2439,712
1166,13
1995,173
2683,59
1317,161
539,546
2748,170
429,49
874,158
667,68
2739,185
1395,57
1915,34
170,405
91,959
2311,909
1872,457
1938,185
800,123
1767,170
1369,860
603,220
544,380
274,487
1651,211
2578,632
180,508
1303,836
1458,944
2708,556
1533,39
2539,755
2566,930
305,597
2201,444
2369,306
504,271
2555,704
845,658
1433,87
2987,824
2310,669
650,740
2931,778
597,200
911,374
514,125
1707,822
733,605
2615,933
1409,260
1884,223
788,909
1911,401
542,465
2439,836
1222,610
403,369
1937,957
2947,94
2936,878
145,166
2340,566
539,679
89,663
2881,533
2412,888
1533,652
1387,219
2124,426
255,204
135,203
592,781
2854,534
318,556
2106,37
2071,734
1237,810
1577,740
1249,604
2566,284
577,345
583,179
2760,437
2479,621
1556,825
781,831
951,735
1549,404
1498,898
116,628
2677,26
517,67
2039,749
805,965
519,257
816,319
1357,981
1949,49
2016,1000
1125,55
2949,49
2907,567
2352,613
1025,909
587,687
2319,857
2048,482
216,810
2148,18
1587,4
2546,801
738,845
344,789
603,886
2642,582
801,253
2154,798
2294,663
273,569
2335,474
1477,67
2596,488
2974,129
954,495
1270,287
303,830
1829,193
1170,794
46,637
548,903
1482,829
2119,970
2359,899
2353,555
252,110
2269,432
172,593
2070,868
1844,410
905,630
771,863
1542,46
301,92
762,522
2019,458
1685,903
355,793
1035,483
1048,830
321,71
366,816
2461,90
2796,724
146,657
2934,729
487,939
2733,238
891,96
1446,351
840,753
1220,982
49,866
914,269
184,284
2449,994
2272,448
1874,588
1124,918
1865,2
2035,427
791,155
401,25
906,80
459,600
2235,365
518,218
683,126
2484,780
539,862
2652,857
2551,979
2149,33
838,206
1839,262
488,206
2502,999
444,188
523,309
757,817
2089,475
2633,467
1913,394
134,198
2107,938
2841,432
1217,709
2068,589
1369,630
1619,953
752,671
2828,844
2141,392
2553,103
729,851
354,20
841,659
2155,124
1261,325
2456,475
1905,999
97,917
149,910
2742,316
50,179
2008,201
1068,749
2217,792
2879,810
625,656
2583,278
1766,383
2392,503
1295,829
1238,559
2373,7
2650,296
823,548
1602,750
1952,52
1460,541
55,59
2959,964
1163,21
165,777
1585,604
249,124
1283,845
473,456
55,89
728,340
417,319
2427,71
1910,423
1437,914
646,905
242,799
405,923
2229,287
1134,313
1878,826
1940,455
2619,39
1519,850
1697,500
1351,221
2087,207
2809,704
2119,554
2035,778
1883,605
68,295
1008,486
1581,148
2513,603
2703,55
675,872
2119,516
1608,588
1269,331
1419,398
1821,837
1319,797
1439,924
1331,260
569,386
2910,349
855,930
755,860
2708,923
2009,724
1056,139
410,144
54,824
430,863
897,242
2579,34
1082,428
1043,162
2953,169
450,538
1933,227
2163,636
281,766
1814,463
2302,667
1664,990
1223,945
238,612
2117,942
31,27
2951,644
1990,525
693,110
377,121
337,649
1609,399
2451,592
1302,711
2472,551
2405,835
1846,873
969,772
959,957
1540,402
1119,363
2104,630
427,277
543,409
920,296
2139,360
501,674
2027,719
127,925
2898,89
2223,705
1485,394
1273,120
1977,212
756,227
1839,221
2017,595
2206,898
490,329
2923,917
2560,990
494,681
177,382
1956,542
684,631
1581,864
2970,673
2546,546
987,109
2141,616
2514,175
2532,122
2862,552
315,212
1078,108
829,714
209,363
567,769
159,475
1305,809
2047,26
1714,502
1133,17
1358,830
551,476
335,221
573,125
614,763
1220,417
2044,632
2805,851
1465,382
1238,788
1024,812
1948,716
2917,315
2099,905
2340,728
1605,102
2320,522
1106,256
876,190
1818,290
2865,471
2940,128
229,233
722,728
2132,20
2340,908
342,165
357,796
1533,320
405,905
2480,842
1204,996
385,707
2856,429
184,809
1084,80
1442,199
2773,713
986,684
1153,752
1081,928
2534,984
1501,698
701,905
1996,276
265,181
2099,288
2744,960
423,612
988,944
919,616
